,id,type of property,subtype of property,locality,latitude,longitude,street,postalCode,price,type of sale,number of bedrooms,living area,livable area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building,Unnamed: 0,Gemeente,Province,Population,Area(km2),Density,kitchen,price per sqr
6243,10773663,APARTMENT,APARTMENT,Lommel,51.2305654,5.326183,Kempische Steenweg 398,3920,175000,residential_sale,2,0,70.0,0,False,False,True,0.0,False,0.0,70.0,0.0,3.0,False,good,283,Lommel,Limburg,874048,2427.0,361,,2500.0
6244,10779563,APARTMENT,FLAT_STUDIO,Leuven,50.8798414,4.6851939,Dirk Boutslaan 4,3000,179000,residential_sale,1,21,27.0,0,False,False,False,0.0,False,0.0,27.0,0.0,0.0,False,good,210,Leuven,Vlaams-Brabant,1146175,2118.0,542,,6629.62962962963
6245,10697698,APARTMENT,APARTMENT,Bredene,51.2506961,2.969239,Kapelstraat 70,8450,179500,residential_sale,1,0,60.0,installed,False,False,False,0.0,False,0.0,60.0,0.0,0.0,False,as_new,577,Bredene,West-Vlaanderen,1344241,3813.0,353,,2991.6666666666665
6246,10798808,APARTMENT,APARTMENT,Westende,51.17073,2.7773957,Henri Jasparlaan 185,8434,185000,residential_sale,2,20,61.0,0,False,False,True,4.0,False,0.0,61.0,0.0,0.0,False,as_new,2507,Middelkerke,West-Vlaanderen,1344241,3813.0,353,,3032.786885245901
6247,10525052,APARTMENT,APARTMENT,Anzegem,50.8369473,3.4761544,Schoolstraat 43,8570,192500,residential_sale,3,0,117.0,0,False,False,False,0.0,False,0.0,117.0,0.0,0.0,False,as_new,589,Anzegem,West-Vlaanderen,1344241,3813.0,353,,1645.2991452991453
6248,10624600,APARTMENT,DUPLEX,Liège,50.6459817,5.5776377,"Rue d'Ans, 116",4000,195000,residential_sale,1,32,86.0,0,False,True,False,0.0,False,0.0,86.0,0.0,2.0,False,0,293,Liège,Liège,1106992,3857.0,288,,2267.4418604651164
6249,10708772,APARTMENT,APARTMENT,Hasselt,50.9290859,5.3529885,Kempische Steenweg 398,3500,199000,residential_sale,2,0,97.0,0,False,False,True,0.0,False,0.0,97.0,0.0,2.0,False,good,245,Hasselt,Limburg,874048,2427.0,361,,2051.546391752577
6250,10672058,APARTMENT,APARTMENT,Libramont-Chevigny,49.9186573,5.3753083,Chaussée de Liège 76,6800,199000,residential_sale,2,0,70.0,0,False,False,True,9.0,False,0.0,70.0,0.0,3.0,False,good,481,Libramont-Chevigny,Luxembourg,284638,4459.0,63,,2842.8571428571427
6251,10598019,APARTMENT,APARTMENT,EERNEGEM,51.124443,3.0311488,Oostendsesteenweg 216B,8480,200000,residential_sale,3,0,157.0,installed,False,True,False,0.0,False,0.0,157.0,0.0,2.0,False,good,580,Ichtegem,West-Vlaanderen,1344241,3813.0,353,,1273.8853503184714
6252,10769555,HOUSE,VILLA,Woluwe-Saint-Pierre,,,"Avenue Delleur, 8",1150,1490000,residential_sale,4,46,458.0,hyper_equipped,False,False,True,92.0,False,0.0,458.0,1150.0,4.0,False,as_new,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,3253.2751091703058
6253,10782560,HOUSE,VILLA,Waterloo,,,Avenue Reine Astrid 215,1410,1490000,residential_sale,3,30,496.0,usa_hyper_equipped,False,False,True,70.0,True,400.0,496.0,718.0,4.0,True,as_new,55,Waterloo,Brabant wallon,403599,1097.0,368,,3004.032258064516
6254,10798407,HOUSE,FARMHOUSE,Herentals,51.1926303,4.8015778,Bredabaan 260,2200,1490000,residential_sale,3,0,193.0,semi_equipped,False,True,True,0.0,True,0.0,193.0,90910.0,4.0,False,to_renovate,137,Herentals,Antwerpen,1857986,2876.0,647,Semi equipped,7720.20725388601
6255,10710806,HOUSE,HOUSE,Oudenaarde,50.8437198,3.6049438,Tussenbruggen 9,9700,1495000,residential_sale,5,0,610.0,not_installed,False,True,False,0.0,False,0.0,610.0,410.0,2.0,False,just_renovated,689,Oudenaarde,Oost-Vlaanderen,1515064,3007.0,504,Not equipped,2450.8196721311474
6256,9481708,HOUSE,APARTMENT_BLOCK,Ixelles,,,Rue des Sablons 19,1050,1499000,residential_sale,10,0,470.0,semi_equipped,False,False,False,0.0,False,0.0,470.0,134.0,2.0,False,to_renovate,6,Elsene,Brussel,1208542,162.4,7442,Semi equipped,3189.36170212766
6257,10552826,HOUSE,VILLA,Woluwe-Saint-Pierre,,,Chaussée de Waterloo 1382,1150,1630000,residential_sale,7,75,400.0,installed,False,False,True,25.0,True,640.0,400.0,640.0,4.0,False,as_new,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,,4075.0
6258,10782643,HOUSE,HOUSE,Uccle,,,9 rue Berckmans,1180,1650000,residential_sale,6,60,449.0,usa_hyper_equipped,False,False,True,15.0,True,280.0,449.0,450.0,2.0,False,as_new,25,Uccle,Brussel,1208542,162.4,7442,,3674.832962138085
6259,10797762,HOUSE,VILLA,Brasschaat,51.2829317,4.4585098,Bredabaan 260,2930,1660000,residential_sale,4,0,451.0,installed,False,True,True,0.0,True,0.0,451.0,4085.0,4.0,False,as_new,203,Brasschaat,Antwerpen,1857986,2876.0,647,,3680.709534368071
6260,10795510,HOUSE,HOUSE,Uccle,,,Avenue Louis Lepoutre 109,1180,1690000,residential_sale,4,0,286.0,hyper_equipped,False,False,True,0.0,True,60.0,286.0,246.0,2.0,False,as_new,25,Uccle,Brussel,1208542,162.4,7442,Hyper equipped,5909.090909090909
6261,10574866,HOUSE,VILLA,Watermael-Boitsfort,,,Chaussée de Waterloo 1382,1170,1695000,residential_sale,3,37,280.0,hyper_equipped,False,False,True,70.0,True,1200.0,280.0,1990.0,4.0,True,to_renovate,23,Watermaal-Bosvoorde,Brussel,1208542,162.4,7442,Hyper equipped,6053.571428571428
6262,10800642,HOUSE,VILLA,Kraainem,,,Avenue Orban 240,1950,1695000,residential_sale,5,75,450.0,usa_hyper_equipped,False,False,True,150.0,True,1400.0,450.0,1740.0,4.0,True,as_new,108,Kraainem,Vlaams-Brabant,1146175,2118.0,542,,3766.6666666666665
6263,10765885,HOUSE,HOUSE,Tervuren,,,Avenue Baron Albert d'Huart 130,3080,1700000,residential_sale,5,32,429.0,hyper_equipped,False,False,True,40.0,False,0.0,429.0,1000.0,4.0,False,as_new,217,Tervuren,Vlaams-Brabant,1146175,2118.0,542,Hyper equipped,3962.7039627039626
6264,10211852,HOUSE,HOUSE,Grez-Doiceau,,,Chaussée de Louvain 433,1390,1750000,residential_sale,5,83,822.0,hyper_equipped,False,False,True,0.0,False,0.0,822.0,5320.0,4.0,True,good,51,Grez-Doiceau,Brabant wallon,403599,1097.0,368,Hyper equipped,2128.9537712895376
6265,10792555,HOUSE,HOUSE,Lier,51.1072338,4.51915,Bredabaan 260,2500,1775000,residential_sale,4,0,728.0,installed,False,True,True,160.0,True,13000.0,728.0,15187.0,4.0,False,as_new,168,Lier,Antwerpen,1857986,2876.0,647,,2438.186813186813
6266,10557346,HOUSE,HOUSE,Woluwe-Saint-Pierre,,,Chaussée de Waterloo 1382,1150,1795000,residential_sale,6,49,515.0,hyper_equipped,False,False,True,30.0,True,513.0,515.0,513.0,3.0,False,good,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,3485.4368932038838
6267,10431826,HOUSE,MANSION,Ixelles,,,Place Brugmann 10B,1050,1890000,residential_sale,5,23,424.0,hyper_equipped,False,False,True,20.0,True,100.0,424.0,230.0,2.0,False,as_new,6,Elsene,Brussel,1208542,162.4,7442,Hyper equipped,4457.547169811321
6268,10545148,HOUSE,VILLA,Wezembeek-Oppem,,,Avenue Orban 240,1970,1890000,residential_sale,4,60,345.0,usa_hyper_equipped,False,False,True,50.0,True,2000.0,345.0,2100.0,4.0,False,as_new,109,Wezembeek-Oppem,Vlaams-Brabant,1146175,2118.0,542,,5478.260869565217
6269,10791925,HOUSE,HOUSE,Woluwe-Saint-Pierre,50.8309501,4.4114915,,1150,1950000,residential_sale,7,44,588.0,semi_equipped,False,True,True,10.0,True,791.0,588.0,964.0,3.0,False,good,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Semi equipped,3316.326530612245
6270,10573567,HOUSE,VILLA,Uccle,,,"Avenue Delleur, 8",1180,1950000,residential_sale,5,40,360.0,hyper_equipped,False,False,True,80.0,True,850.0,360.0,1108.0,3.0,False,good,25,Uccle,Brussel,1208542,162.4,7442,Hyper equipped,5416.666666666667
6271,10681833,HOUSE,EXCEPTIONAL_PROPERTY,Ottignies-Louvain-la-Neuve,,,Avenue Reine Astrid 92A,1340,1950000,residential_sale,6,74,400.0,installed,True,False,True,0.0,False,0.0,400.0,5128.0,4.0,True,as_new,42,Ottignies-Louvain-la-Neuve,Brabant wallon,403599,1097.0,368,,4875.0
6272,10125893,HOUSE,MANSION,Ixelles,,,Avenue Louise 589,1050,1960000,residential_sale,6,50,509.0,hyper_equipped,False,False,True,50.0,True,200.0,509.0,310.0,2.0,False,as_new,6,Elsene,Brussel,1208542,162.4,7442,Hyper equipped,3850.687622789784
6273,10343075,HOUSE,EXCEPTIONAL_PROPERTY,Etterbeek,,,Avenue Baron Albert d'Huart 130,1040,1990000,residential_sale,6,75,610.0,hyper_equipped,False,False,True,10.0,False,0.0,610.0,215.0,2.0,False,as_new,5,Etterbeek,Brussel,1208542,162.4,7442,Hyper equipped,3262.2950819672133
6274,10746332,HOUSE,COUNTRY_COTTAGE,Braine-l'Alleud,50.6596398,4.3804457,Avenue Alphonse Allard 288,1420,2050000,residential_sale,0,0,1500.0,0,False,False,False,0.0,False,0.0,1500.0,5635.0,4.0,False,good,56,Braine-l'Alleud,Brabant wallon,403599,1097.0,368,,1366.6666666666667
6275,10613474,HOUSE,APARTMENT_BLOCK,Etterbeek,,,Avenue de Tervuren 113,1040,2100000,residential_sale,8,0,450.0,usa_hyper_equipped,True,False,True,30.0,True,100.0,450.0,292.0,2.0,False,good,5,Etterbeek,Brussel,1208542,162.4,7442,,4666.666666666667
6276,10433475,HOUSE,HOUSE,Lasne Ohain,,,Chaussée de Louvain 433,1380,2175000,residential_sale,5,0,650.0,hyper_equipped,False,False,True,0.0,True,14000.0,650.0,14300.0,4.0,True,as_new,50,Lasne,Brabant wallon,403599,1097.0,368,Hyper equipped,3346.153846153846
6277,10599218,HOUSE,HOUSE,Ixelles,,,Chaussée de Waterloo 1382,1050,2195000,residential_sale,7,80,540.0,semi_equipped,False,False,True,20.0,True,100.0,540.0,230.0,2.0,False,to_renovate,6,Elsene,Brussel,1208542,162.4,7442,Semi equipped,4064.814814814815
6278,10206782,HOUSE,MANSION,Ixelles,,,Avenue Louise 251,1050,2200000,residential_sale,5,24,485.0,installed,False,False,True,0.0,False,0.0,485.0,140.0,2.0,False,as_new,6,Elsene,Brussel,1208542,162.4,7442,,4536.082474226804
6279,10358876,APARTMENT,APARTMENT,Soignies,50.6147325,4.055171,Place Ernest Dubois 6,7060,202500,residential_sale,2,33,85.0,installed,False,True,False,0.0,False,0.0,85.0,0.0,2.0,False,0,509,Soignies,Hainaut,1196796,3197.0,375,,2382.3529411764707
6280,10358854,APARTMENT,APARTMENT,Soignies,50.6147325,4.055171,Place Ernest Dubois 6,7060,202500,residential_sale,2,33,84.0,installed,False,True,False,0.0,False,0.0,84.0,0.0,2.0,False,0,509,Soignies,Hainaut,1196796,3197.0,375,,2410.714285714286
6281,10697421,APARTMENT,APARTMENT,Antwerpen,51.2251754,4.4786231,,2100,205000,residential_sale,2,0,87.0,installed,False,False,True,12.0,False,0.0,87.0,0.0,0.0,False,as_new,126,Antwerpen,Antwerpen,1857986,2876.0,647,,2356.32183908046
6282,10799137,APARTMENT,PENTHOUSE,Bruxelles,50.8971953,4.362395,Rue F. Vekemans 121,1020,207500,residential_sale,1,20,60.0,0,False,False,True,16.0,False,0.0,60.0,0.0,2.0,False,good,711,Brussel,Brussel,1208542,162.4,7442,,3458.333333333333
6283,10756971,APARTMENT,DUPLEX,Halen,50.9492516,5.1089626,Kempische Steenweg 398,3545,210000,residential_sale,3,0,157.0,0,False,False,True,0.0,False,0.0,157.0,0.0,3.0,False,good,250,Halen,Limburg,874048,2427.0,361,,1337.5796178343949
6284,10611551,APARTMENT,APARTMENT,Esneux,50.5332104,5.5669333,rue de Louveigné 30b ,4130,210000,residential_sale,3,21,134.0,0,False,False,True,23.0,False,0.0,134.0,0.0,2.0,False,to_be_done_up,299,Esneux,Liège,1106992,3857.0,288,,1567.1641791044776
6285,10649693,APARTMENT,APARTMENT,Schaerbeek,50.8651169,4.390382,Avenue Louise 200,1030,215000,residential_sale,1,0,56.0,not_installed,True,True,False,0.0,False,0.0,56.0,0.0,0.0,False,0,3,Schaarbeek,Brussel,1208542,162.4,7442,Not equipped,3839.285714285714
6286,10358170,APARTMENT,FLAT_STUDIO,Leuven,,,Leuvensestraat 170,3000,215000,residential_sale,0,0,37.0,0,False,True,False,0.0,False,0.0,37.0,0.0,2.0,False,good,210,Leuven,Vlaams-Brabant,1146175,2118.0,542,,5810.810810810811
6287,10683371,APARTMENT,APARTMENT,Maasmechelen,50.9866953,5.6913256,Lommelsebaan ,3630,215702,residential_sale,2,0,82.0,installed,False,False,False,0.0,False,0.0,82.0,0.0,0.0,False,good,258,Maasmechelen,Limburg,874048,2427.0,361,,2630.512195121951
6288,10137629,APARTMENT,APARTMENT,Harelbeke,50.8572177,3.3163736,"Roterijstraat, 202",8530,216000,residential_sale,2,0,94.0,0,False,True,True,10.0,False,0.0,94.0,0.0,0.0,False,good,585,Harelbeke,West-Vlaanderen,1344241,3813.0,353,,2297.872340425532
6289,10797229,APARTMENT,APARTMENT,Pentagone (Brussel),50.857516,4.349877,"Prinsenstraat, 24",1000,220000,residential_sale,1,24,55.0,0,False,False,True,3.0,False,0.0,55.0,0.0,2.0,False,good,1,Brussel,Brussel,1208542,162.4,7442,,4000.0
6290,10728966,APARTMENT,APARTMENT,Vilvoorde,50.9036848,4.3638803,"Prinsenstraat, 24",1800,220000,residential_sale,2,27,71.0,0,False,False,False,0.0,False,0.0,71.0,0.0,2.0,False,good,98,Vilvoorde,Vlaams-Brabant,1146175,2118.0,542,,3098.5915492957747
6291,10503098,APARTMENT,APARTMENT,Bredene,51.2344985,2.9772739,Kapelstraat 70,8450,229000,residential_sale,2,0,99.0,0,False,False,True,0.0,False,0.0,99.0,0.0,0.0,False,as_new,577,Bredene,West-Vlaanderen,1344241,3813.0,353,,2313.131313131313
6292,10658831,APARTMENT,APARTMENT,Herk-de-Stad,50.9397056,5.1686999,Kempische Steenweg 398,3540,232000,residential_sale,2,0,90.0,0,False,False,False,0.0,False,0.0,90.0,0.0,2.0,False,good,248,Herk-de-Stad,Limburg,874048,2427.0,361,,2577.777777777778
6293,10767429,APARTMENT,APARTMENT,Leuven,50.8807369,4.6944358,Tervuursevest 356,3000,235000,residential_sale,1,0,55.0,0,False,False,False,0.0,False,0.0,55.0,0.0,3.0,False,good,210,Leuven,Vlaams-Brabant,1146175,2118.0,542,,4272.727272727273
6294,10462258,APARTMENT,APARTMENT,Westende,51.1696899,2.7727761,Distellaan 34,8434,239000,residential_sale,2,0,50.0,hyper_equipped,True,False,True,0.0,False,0.0,50.0,0.0,2.0,False,good,2507,Middelkerke,West-Vlaanderen,1344241,3813.0,353,Hyper equipped,4780.0
6295,10801663,APARTMENT,GROUND_FLOOR,Oud-Turnhout,51.3148708,4.9840514,Kempenlaan 32,2360,243200,residential_sale,1,0,76.0,installed,False,True,True,10.0,False,0.0,76.0,0.0,0.0,False,0,154,Oud-Turnhout,Antwerpen,1857986,2876.0,647,,3200.0
6296,10709579,APARTMENT,APARTMENT,Heusden-Zolder,51.0269174,5.2438952,Kempische Steenweg 398,3550,245000,residential_sale,3,0,99.0,0,False,False,True,64.0,False,0.0,99.0,0.0,4.0,False,good,251,Heusden-Zolder,Limburg,874048,2427.0,361,,2474.747474747475
6297,10667325,APARTMENT,APARTMENT,Assebroek,51.1994342,3.2334365,Generaal Lemanlaan 202,8310,249000,residential_sale,2,25,80.0,hyper_equipped,False,False,True,20.0,False,0.0,80.0,0.0,2.0,False,as_new,2483,Brugge,West-Vlaanderen,1344241,3813.0,353,Hyper equipped,3112.5
6298,10664031,APARTMENT,APARTMENT,Buggenhout,51.0137747,4.2031344,Kerkstraat 84,9255,249000,residential_sale,2,0,86.0,0,False,False,False,0.0,False,0.0,86.0,0.0,2.0,False,to_be_done_up,664,Buggenhout,Oost-Vlaanderen,1515064,3007.0,504,,2895.3488372093025
6299,10756875,APARTMENT,APARTMENT,Temse,51.1238174,4.1974989,Parklaan 25,9140,250000,residential_sale,3,0,90.0,installed,False,False,True,0.0,True,0.0,90.0,0.0,0.0,False,just_renovated,650,Temse,Oost-Vlaanderen,1515064,3007.0,504,,2777.777777777778
6300,10721810,APARTMENT,GROUND_FLOOR,Kessel,51.1393283,4.6298396,Antwerpsesteenweg 359,2560,261000,residential_sale,2,0,86.0,installed,False,True,True,17.0,False,0.0,86.0,0.0,0.0,False,0,175,Nijlen,Antwerpen,1857986,2876.0,647,,3034.8837209302324
6301,10715460,APARTMENT,APARTMENT,Schoten,51.2454332,4.4680095,,2900,265000,residential_sale,3,28,90.0,hyper_equipped,False,True,True,4.0,False,0.0,90.0,0.0,3.0,False,just_renovated,200,Schoten,Antwerpen,1857986,2876.0,647,Hyper equipped,2944.4444444444443
6302,10789515,APARTMENT,APARTMENT,Westende,51.1660981,2.7686733,Distellaan 34,8434,265000,residential_sale,3,0,98.0,0,False,False,False,0.0,False,0.0,98.0,0.0,2.0,False,to_be_done_up,2507,Middelkerke,West-Vlaanderen,1344241,3813.0,353,,2704.081632653061
6303,10693771,APARTMENT,APARTMENT,Meise,50.9541294,4.3140371,Kerkhofstraat 76,1861,270000,residential_sale,2,30,80.0,0,False,False,True,6.0,False,0.0,80.0,0.0,2.0,False,good,866,Meise,Vlaams-Brabant,1146175,2118.0,542,,3375.0
6304,10245810,APARTMENT,APARTMENT,Hasselt,50.9396181,5.3087254,Kempische Steenweg 398,3500,274000,residential_sale,2,0,91.0,0,False,False,True,0.0,False,0.0,91.0,0.0,2.0,False,good,245,Hasselt,Limburg,874048,2427.0,361,,3010.989010989011
6305,10510604,APARTMENT,APARTMENT,Evere,,,Rue Darwin 49A,1140,275000,residential_sale,2,23,75.0,usa_uninstalled,False,False,True,10.0,False,0.0,75.0,0.0,0.0,False,as_new,18,Evere,Brussel,1208542,162.4,7442,Not equipped,3666.6666666666665
6306,10620606,HOUSE,VILLA,Waterloo,,,,1410,2250000,residential_sale,7,43,886.0,installed,False,True,True,200.0,True,500.0,886.0,1359.0,4.0,True,as_new,55,Waterloo,Brabant wallon,403599,1097.0,368,,2539.5033860045146
6307,10639460,HOUSE,EXCEPTIONAL_PROPERTY,Woluwe-Saint-Pierre,,,Avenue Orban 240,1150,2350000,residential_sale,6,60,594.0,installed,False,False,True,60.0,True,1500.0,594.0,1867.0,4.0,False,to_be_done_up,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,,3956.228956228956
6308,10639454,HOUSE,VILLA,Woluwe-Saint-Pierre,,,Avenue Baron Albert d'Huart 130,1150,2350000,residential_sale,6,60,594.0,hyper_equipped,False,False,True,60.0,True,1500.0,594.0,1.0,4.0,False,to_be_done_up,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,3956.228956228956
6309,10764291,HOUSE,HOUSE,Uccle,,,Avenue Louise 404a,1180,2475000,residential_sale,6,42,400.0,installed,False,True,False,0.0,False,0.0,400.0,1260.0,4.0,True,as_new,25,Uccle,Brussel,1208542,162.4,7442,,6187.5
6310,10773558,HOUSE,HOUSE,Ixelles,,,Avenue Louise 404a,1050,2495000,residential_sale,5,30,595.0,usa_hyper_equipped,False,True,True,45.0,True,164.0,595.0,280.0,2.0,False,as_new,6,Elsene,Brussel,1208542,162.4,7442,,4193.27731092437
6311,10774396,HOUSE,EXCEPTIONAL_PROPERTY,Silly,50.6497539,3.9652026,Rue Alphonse Renard 1,7830,2700000,residential_sale,7,56,887.0,installed,False,True,True,300.0,True,0.0,887.0,51805.0,4.0,True,as_new,549,Silly,Hainaut,1196796,3197.0,375,,3043.968432919955
6312,10478430,HOUSE,VILLA,Tervuren,50.8362378,4.5403549,"Avenue Delleur, 8",3080,2750000,residential_sale,6,48,650.0,hyper_equipped,False,False,True,0.0,False,0.0,650.0,2478.0,4.0,True,as_new,217,Tervuren,Vlaams-Brabant,1146175,2118.0,542,Hyper equipped,4230.769230769231
6313,10480060,HOUSE,VILLA,Braine-l'Alleud,,,"Drève Richelle, 118",1420,2795000,residential_sale,5,45,400.0,0,False,True,False,0.0,False,0.0,400.0,5007.0,4.0,True,as_new,56,Braine-l'Alleud,Brabant wallon,403599,1097.0,368,,6987.5
6314,10704757,HOUSE,VILLA,Woluwe-Saint-Pierre,,,Avenue Louise 251,1150,2950000,residential_sale,6,46,700.0,hyper_equipped,False,False,True,100.0,True,1750.0,700.0,2500.0,4.0,True,as_new,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,4214.285714285715
6315,10791471,HOUSE,VILLA,Uccle,50.7718166,4.3750233,chaussée de Waterloo 1038,1180,2950000,residential_sale,6,90,430.0,hyper_equipped,False,False,True,0.0,False,0.0,430.0,1600.0,4.0,False,as_new,25,Uccle,Brussel,1208542,162.4,7442,Hyper equipped,6860.46511627907
6316,10474743,HOUSE,VILLA,Uccle,,,"Avenue Delleur, 8",1180,2950000,residential_sale,4,0,300.0,hyper_equipped,False,False,True,150.0,True,1750.0,300.0,2058.0,4.0,False,as_new,25,Uccle,Brussel,1208542,162.4,7442,Hyper equipped,9833.333333333334
6317,9902734,HOUSE,HOUSE,Lasne,,,Chaussée de Louvain 433,1380,2950000,residential_sale,7,75,720.0,hyper_equipped,False,False,True,210.0,True,4000.0,720.0,5168.0,4.0,True,as_new,50,Lasne,Brabant wallon,403599,1097.0,368,Hyper equipped,4097.222222222223
6318,10738937,HOUSE,VILLA,Knokke-Heist,,,Albert plein 10,8300,2995000,residential_sale,4,0,225.0,usa_hyper_equipped,False,False,True,0.0,True,259.0,225.0,259.0,3.0,True,as_new,569,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,,13311.111111111111
6319,10634157,HOUSE,EXCEPTIONAL_PROPERTY,Woluwe-Saint-Pierre,,,Bld. Brand Whitlock 108,1150,3100000,residential_sale,6,0,520.0,hyper_equipped,False,False,True,103.0,False,0.0,520.0,3400.0,4.0,False,as_new,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,5961.538461538462
6320,10492055,HOUSE,VILLA,Woluwe-Saint-Pierre,50.8301346,4.4223603,"Avenue Delleur, 8",1150,3100000,residential_sale,6,0,560.0,hyper_equipped,False,False,True,0.0,False,0.0,560.0,3400.0,4.0,False,to_renovate,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,5535.714285714285
6321,10281169,HOUSE,EXCEPTIONAL_PROPERTY,Woluwe-Saint-Pierre,,,Chaussée de Waterloo 1382,1150,3150000,residential_sale,7,65,600.0,hyper_equipped,False,False,True,2.0,False,0.0,600.0,1390.0,4.0,True,as_new,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,5250.0
6322,10419178,HOUSE,HOUSE,Waterloo,50.7326199,4.4034373,Rue Alphonse Renard 1,1410,3200000,residential_sale,6,150,1000.0,hyper_equipped,False,True,True,150.0,True,0.0,1000.0,9647.0,4.0,True,good,55,Waterloo,Brabant wallon,403599,1097.0,368,Hyper equipped,3200.0
6323,10669671,HOUSE,VILLA,Woluwe-Saint-Pierre,,,Chaussée de Waterloo 1382,1150,3500000,residential_sale,7,52,988.0,installed,False,False,True,83.0,True,6135.0,988.0,6135.0,4.0,True,to_be_done_up,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,,3542.5101214574897
6324,10288952,HOUSE,HOUSE,Lasne,,,Chaussée de Louvain 433,1380,3695000,residential_sale,4,40,478.0,hyper_equipped,False,False,True,0.0,False,0.0,478.0,8000.0,4.0,True,just_renovated,50,Lasne,Brabant wallon,403599,1097.0,368,Hyper equipped,7730.125523012553
6325,10512786,HOUSE,VILLA,Knokke-Heist,51.3522258,3.3111829,Albert plein 6 ,8300,3695000,residential_sale,4,0,222.0,usa_hyper_equipped,False,False,True,0.0,True,515.0,222.0,515.0,3.0,False,good,569,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,,16644.144144144146
6326,10738938,HOUSE,VILLA,Knokke-Heist,,,Albert plein 10,8300,3890000,residential_sale,4,0,225.0,usa_hyper_equipped,False,False,True,0.0,True,257.0,225.0,257.0,3.0,True,as_new,569,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,,17288.88888888889
6327,10578701,HOUSE,VILLA,Knokke-Heist,51.3481308,3.2796823,Albert plein 6 ,8300,4275000,residential_sale,4,0,396.0,usa_hyper_equipped,True,False,True,0.0,True,372.0,396.0,372.0,3.0,False,as_new,569,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,,10795.454545454546
6328,9219731,HOUSE,CASTLE,Overijse,,,Avenue Baron Albert d'Huart 130,3090,8000000,residential_sale,12,0,1100.0,installed,False,False,True,0.0,True,1.0,1100.0,500000.0,4.0,True,as_new,218,Overijse,Vlaams-Brabant,1146175,2118.0,542,,7272.727272727273
